business_id,business_name,star,state,categories,review_count
PySoEDAeoksJcVCJi8Sjzg,El Patron Mexican Restaurant & Cantina,4.0,FL,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican",1338
xkAK4CxcPPogLRL1Wm3ubg,Wawa,3.5,FL,"Food, Convenience Stores, Restaurants, Coffee & Tea, Sandwiches",14
aXgDfupEoIh3gD6RH-RY5g,Tin & Taco - College Park,4.5,FL,"Salad, Nightlife, Mexican, Tacos, Bars, Beer Bar, Restaurants",58
Yf7ZOFsQwAmw2ya5LYaABQ,Duffy's Sports Grill,3.5,FL,"American (Traditional), Nightlife, Burgers, Sports Bars, Restaurants, Bars",333
paHbKmPjwirnIP7esoTPCQ,Vanbarry's Public House,4.0,FL,"Cocktail Bars, American (New), Arts & Entertainment, Sandwiches, Restaurants, Nightlife, Bars, Music Venues",407
8HHlsZ1x55EBhi7jrdBgYg,Yak & Yeti Restaurant,4.0,FL,"Chinese, American (Traditional), Restaurants, Asian Fusion",970
gmlQygznxxDYiQWJEnnYfw,Cypress Cove Nudist Resort,4.5,FL,"Resorts, Day Spas, Active Life, Hotels & Travel, Event Planning & Services, Restaurants, Swimming Pools, Beauty & Spas, Campgrounds, Hotels",28
q97es9lXq4EDswJ-BCBaqg,Tokyo Sushi Hibachi,4.0,FL,"Restaurants, Steakhouses, Asian Fusion, Sushi Bars",34
wJwcXvMBaeBqEdb9uJ4tAw,El Leoncito,3.5,FL,"Mexican, Caterers, Restaurants, Event Planning & Services, Cuban",299
lO_0C85TIEOm-3l0bEhoiQ,Rodeo Diner,4.0,FL,"Breakfast & Brunch, Sandwiches, Diners, Restaurants",35
o4fqO8VGY0e3w8RX70HG3A,Papa John's Pizza,2.5,FL,"Pizza, Restaurants",11
nuqZQZYDi8AXEEXhXwGINg,Romano's Macaroni Grill,3.5,FL,"Restaurants, Italian",141
8xbSg5zjg9Z92hPjEsXy4w,Pizza Hut,1.0,FL,"Chicken Wings, Italian, Pizza, Restaurants",22
A_KjvHLvLmRrFiFZWqCMGw,Boston Coffeehouse,4.0,FL,"Breakfast & Brunch, Food, Coffee & Tea, Sandwiches, Restaurants",35
pY0PWjP4MOIfiTdu63rHcQ,Friendly Confines,3.0,FL,"Bars, Sports Bars, Nightlife, Burgers, American (Traditional), Restaurants",115
XxixtrEXLI9Rr1Ojaq70Zw,The Waterfront,4.0,FL,"Breakfast & Brunch, American (Traditional), Seafood, Restaurants",224
d-W7hH7mK8hCbZdAnfi4xw,Colonial Room,3.5,FL,"Burgers, Restaurants, Breakfast & Brunch, American (Traditional)",48
CJ2zRvF1li3BdrVZUgqXEA,Burger King,2.0,FL,"Hot Dogs, Restaurants, Fast Food, Chinese, Burgers",39
afY2kA4zwNKiI0sSprgJsQ,NYPD Pizza,4.0,FL,"Pizza, Italian, Restaurants",158
yUcB0e9Bu8NwOfDhE4GBWg,Denny's,2.0,FL,"Diners, Breakfast & Brunch, American (Traditional), Restaurants",57
0AzLzHfOJgL7ROwhdww2ew,Renaissance Orlando at SeaWorld,3.5,FL,"Hotels, Hotels & Travel, Restaurants, Event Planning & Services, Venues & Event Spaces",290
mW3Av1opvuUC76F2mfEnhA,Wawa,3.5,FL,"Gas Stations, Food, Automotive, Convenience Stores, Sandwiches, Restaurants, Coffee & Tea",58
k8DuN7PJBW9_-z9VpQ6W4g,Wawa,4.0,FL,"Food, Ice Cream & Frozen Yogurt, Salad, Fast Food, Restaurants, Automotive, Gas Stations, Convenience Stores, Sandwiches, Coffee & Tea",22
TviErKxlxzJHRLfg12eHQQ,Pio Pio Ocoee,4.0,FL,"Restaurants, Colombian, Latin American, Peruvian",127
URfO1pOA5uhZzS2GkVp1Rg,Omaha Steakhouse,2.5,FL,"Restaurants, American (Traditional), Steakhouses",39
Ysg5npu7-VXIDsRcR2nmuQ,Huey Magoo's Chicken Tenders - Lake Mary,4.0,FL,"Chicken Shop, Restaurants",39
sfQPtnj1IkLfB5P2XmAkSA,Moe's Southwest Grill,3.0,FL,"American (Traditional), Tex-Mex, Mexican, Restaurants",29
bPmWDBkjBhV11Yk4BipG4Q,The Ravenous Pig,4.0,FL,"Restaurants, Party & Event Planning, Seafood, Gastropubs, Event Planning & Services, American (New)",1183
4jW-ZDeCPIl9aXvTWcATlA,The Delaney Hotel,5.0,FL,"Hotels & Travel, Hotels, American (New), Event Planning & Services, Restaurants, Venues & Event Spaces",15
zNeUKQpxP-IKpYYVLRKxgg,Cilantro's Taqueria,4.5,FL,"Tacos, Tex-Mex, Restaurants, Mexican, Street Vendors, Food, Soup",218
ChCHhUHIZdxpY9jxl3WIKg,Denny's,3.0,FL,"Diners, Breakfast & Brunch, Restaurants, American (Traditional)",83
-bjdCwpumWJIE9BsqAdGzw,Jack's Place,4.5,FL,"Restaurants, Steakhouses, Seafood, American (Traditional)",61
xzNpwCvIKe2TfmvlEpw0IQ,BB King's Blues Club,3.5,FL,"Music Venues, Jazz & Blues, American (Traditional), Nightlife, Restaurants, Arts & Entertainment, Soul Food",368
uyapTJ_Ua5wXJMXrqrLu2w,Pizza Xtra,1.0,FL,"Pizza, Restaurants",26
XAnqx_t57DELG5w5hH-aRA,The Jolly Crab,5.0,FL,"Cajun/Creole, Restaurants, Asian Fusion, Fish & Chips, Seafood",39
tV3txJtr2Yn1iab5TVT4TA,Cypriana,3.5,FL,"Restaurants, Greek",55
9RC1L3PZ4fGlHco-25M0AA,Chuan Lu Garden,3.5,FL,"Restaurants, Asian Fusion, Chinese, Seafood, Noodles",90
keeDwo8NAmsVF90XN7h0Nw,Zoes Kitchen,4.0,FL,"Sandwiches, Restaurants, Mediterranean, Kebab, Steakhouses, Greek, Salad",92
jTL64IEcaVuJ3R3wHmyTGg,4Corners Tavern,4.0,FL,"Restaurants, Sandwiches, Gastropubs, Salad",158
d9-VFxmNhxqe3DMRtu_peQ,Valentino's Restaurant of Garden Street,3.5,FL,"Pizza, Italian, Sandwiches, Restaurants",34
w6OVXlNqhmy3zYj-3q26Yg,Kim Wu Chinese,4.0,FL,"Soup, Chinese, Restaurants, Seafood",394
_1ZDQpfMb-2-Rvkrbc8-Aw,Mom'z Kitchen,4.5,FL,"Caribbean, Restaurants",20
n3XK209Q9xel3GrhNZFUrw,Appletons Cafe,3.5,FL,"Diners, Breakfast & Brunch, Restaurants, Southern",82
8lfugtvU6GrFmLOKjCGdNQ,Red Lobster,3.0,FL,"Restaurants, Seafood, American (Traditional)",84
CECbDLQf8kyaLcllRxMaEw,Chez Vincent,3.0,FL,"Restaurants, French",161
sS9SZXgSCfW3Vwl2hadDIw,El Fuego Latino,5.0,FL,"Restaurants, Food, Cuban, Puerto Rican, American (Traditional), Caribbean",42
RP_U_TyolABy3eYuRC8QpQ,Ming Court,3.0,FL,"Asian Fusion, Chinese, Dim Sum, Event Planning & Services, Caterers, Cantonese, Party & Event Planning, Sushi Bars, Restaurants, Venues & Event Spaces",325
ZJcbgZ42aea5bjDgBDB9uQ,Pizza Hut,2.0,FL,"Restaurants, Pizza, Chicken Wings, Italian",14
1uLK9lpU-t2MLdOPmhrW6w,IHOP,2.5,FL,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Diners, Burgers",74
XzumxIX2Qtbc6WiDq708Cg,Cicis,2.5,FL,"American (Traditional), Restaurants, Pizza",18
f3teByaeIKPTYetAawUtxg,CafÃ© Pinar,4.5,FL,"Restaurants, Breakfast & Brunch, Cuban, Latin American",167
Fg1DIY00ZxcyHpf_oh9wBg,Korean BBQ Taco Box 3,4.0,FL,"Restaurants, Food Stands",17
V45zDgf_HFebGD5pbE5dfg,McDonald's,1.5,FL,"Restaurants, Food, Coffee & Tea, Fast Food, Burgers",15
PYBBde8mfx36Fq4n936b_w,Eden's Fresh,4.0,FL,"Salad, Sandwiches, American (New), Restaurants",29
cQp5xd9bzoRLYZD6p-lbpQ,Estefan Kitchen,4.0,FL,"Restaurants, Cuban",48
M6ttQp79c8BjInOsLeAMoA,Stone House Pizza,4.0,FL,"Salad, Food, Beer, Wine & Spirits, Italian, Pizza, Restaurants",31
NmWdrZuCQlDQd_y-b7dnkQ,Subway,3.0,FL,"Sandwiches, Restaurants, Fast Food",12
IrKVArYXxvJ1oSFJHGNB3w,Duffy's Subs,4.5,FL,"Cheesesteaks, Burgers, Delis, Sandwiches, Restaurants",14
CqJA4LD9OhoDAiyiqQHLhg,China Jade,2.0,FL,"Chinese, Restaurants",20
GrLNk_EE831QDAhaSAZpWA,Capachos Bar & Grill,4.0,FL,"Latin American, Cocktail Bars, Restaurants, Colombian, Gastropubs, Nightlife, Bars",17
p1A48P7yWTYsOwKoYl25ww,Stonington's Seafood,4.0,FL,"Sandwiches, Seafood, Restaurants",180
7IYR04BCuFaCdVn2vIYiRw,Nature's Table,3.5,FL,"Vegetarian, Restaurants",11
HvqNINVvpCc7h3Gf8YnecA,Bella Italia Ristorante,4.5,FL,"Wine Bars, Gluten-Free, Italian, Bars, Nightlife, Restaurants",199
LPa3rpKsApYeiQL_qxZ_jA,The Wave... of American Flavors,3.5,FL,"American (New), Restaurants",348
Mg9U8HWnyPw-Z6XjtWAjWQ,Cafe D'Antonio,3.5,FL,"Cafeteria, Italian, Pizza, Seafood, Nightlife, Bars, Restaurants",226
UphaeKaLHf6Lq0TTxnoVVw,Wawa,3.5,FL,"Restaurants, Food, Sandwiches, Convenience Stores, Gas Stations, Coffee & Tea, Automotive",24
2TXf9KAC1tNjtvxB9n9Vmw,Mi Casa Tequila Taqueria,4.0,FL,"Mexican, Restaurants",91
FX6hd5ppyK7HvQg2yOrHXA,Flippers Pizzeria,3.5,FL,"Food, Pizza, Sandwiches, Restaurants",88
kDIfVp-L5tWZq15f5qX91Q,Burger King,1.5,FL,"Fast Food, Restaurants, Burgers",27
4zNRCrIRR4r3MjD1lyF_Bw,Chick-fil-A,4.5,FL,"Caterers, Event Planning & Services, Desserts, Restaurants, Food, Fast Food",36
tCZoMAPrsdHcNHUhRkeQUg,Turkey Lake Service Station,3.5,FL,"Automotive, Gas Stations, Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Rest Stops, Fast Food",30
P5JwU5oTg2WkBBWnN6pdYQ,Smokey Joe's BBQ,2.0,FL,"Food, Barbeque, Sandwiches, Restaurants, Chicken Wings",11
XJbx6Yaib9XM_wa0furLzw,The Hangar Bar & Grille,2.5,FL,"Nightlife, American (New), Restaurants, Comfort Food, Bars, Pubs",33
0y9y5Pe1DUsDyz6hgorvkQ,CUBA 1800âs,5.0,FL,"Cuban, Nightlife, Restaurants, Bars",29
K1n9ew2Vz9Xgx3PYPMmD7w,Jimmy John's,3.0,FL,"Sandwiches, Food Delivery Services, Delis, Fast Food, Restaurants, Food",28
TySByjFQEjj-rU39L5e_aQ,Sizzler,2.5,FL,"Restaurants, Steakhouses, Seafood, Cuban, Salad, American (Traditional)",96
-Lk-Bf5heuKTl4n7bvptew,Portobello,3.0,FL,"Beer, Wine & Spirits, Food, Wine Bars, Nightlife, Restaurants, Italian, Bars",414
pxM127t8E6Zq7TUw6U6SXQ,Papa John's Pizza,3.5,FL,"Pizza, Restaurants",14
e0ur09Jf2qjql42KUcS9fA,Denny's,3.0,FL,"American (Traditional), Breakfast & Brunch, Restaurants, Diners",41
Hhc8Ix8sygBjqFbiO1c1TQ,Chipotle Mexican Grill,3.0,FL,"Mexican, Fast Food, Restaurants",60
4t-RvT_2SJbxCOR1SYkYFg,SHOTS - Orlando,4.0,FL,"American (New), Dance Clubs, Food, Restaurants, Bars, Beer, Wine & Spirits, Nightlife",68
hPpb_Cgc7WPea9HO_Jj--g,Kimchi Korean Restaurant,4.5,FL,"Korean, Restaurants",175
mn4smAPJFxzUCWayIoZncw,Hungry Howie's Pizza & Subs,2.0,FL,"Italian, Chicken Wings, Pizza, Restaurants, Fast Food",15
L_7FjUZC6h4LWIdV7DELtA,Hardee's,3.0,FL,"Fast Food, Restaurants, American (Traditional), Burgers",14
D-Vmdw2PlWNAxAKERmQyyg,Downtown CREDO,4.5,FL,"Coffee & Tea, Food, Local Services, Restaurants, Community Service/Non-Profit, Sandwiches",63
h64sX0cTFpfkiSxg987qfg,Relax Grill at Lake Eola,3.5,FL,"Middle Eastern, Greek, American (Traditional), American (New), Restaurants",292
BsUpgiw-du-06yM7gfYSdw,Main Street Pizza,4.5,FL,"Sandwiches, Pizza, Italian, Chicken Wings, Restaurants",96
Z9kR3l1GEafiHWcbYPSYsQ,Shogun,3.5,FL,"Japanese, Asian Fusion, Sushi Bars, Restaurants",28
QoiLXUucsaTnT5GIidsvgw,World Cafe,3.5,FL,"Cafes, Restaurants, Breakfast & Brunch, Delis, American (Traditional), Burgers, British, Coffee & Tea, Fish & Chips, Food, Sandwiches",28
6g1MCtrNeolwR4-3CsZCPw,Wawa,3.5,FL,"Soup, American (New), Food, Convenience Stores, Sandwiches, Automotive, Restaurants, Coffee & Tea, Ice Cream & Frozen Yogurt, Gas Stations",35
o3EOOa-Rt--zHmC9RxqiPw,33 & Melt,4.0,FL,"American (Traditional), Specialty Food, Food, Restaurants, Sandwiches, Comfort Food",215
iLBsy5sCm0RuYDjiORzWiQ,Moe's Southwest Grill,3.0,FL,"Mexican, Tex-Mex, Restaurants",34
UykoHk7ULHtP3JKmc6dm9g,Mimi's Kitchen,4.5,FL,"Korean, Restaurants, Chicken Wings, American (Traditional)",26
TGLxub3MZfpV9JtAXb6QxQ,Drafts Sports Bar & Grill,3.0,FL,"American (Traditional), Breakfast & Brunch, Gastropubs, Nightlife, Restaurants, Bars, Sports Bars",73
Fdh4gwAYeBv2FKgcjcF5Pg,Honey Baked Ham Company,3.5,FL,"Food, Cafes, Delis, Meat Shops, Specialty Food, Event Planning & Services, Sandwiches, Caterers, Restaurants",15
NWQTLlU34foh-s_p4I28qw,Ruby Tuesday,3.5,FL,"Restaurants, American (Traditional), Burgers",61
FytZ5cMQXcSw4CWxtdIlgw,Brooklyn Coffee Shop,4.5,FL,"Comfort Food, Restaurants, Food, Breakfast & Brunch, Tapas Bars, Brazilian, Coffee & Tea, Tapas/Small Plates",127
1-e7ysdC7sS417BDDAdfZw,Chili's,2.5,FL,"American (New), American (Traditional), Nightlife, Restaurants, Bars, Tex-Mex",103
CFPq1Plq3OU6uNL5k3Ue0g,ICON Park,3.5,FL,"Amusement Parks, Local Flavor, Active Life, Arts & Entertainment, Tours, Restaurants, Hotels & Travel, Observatories, Shopping Centers, Shopping",391
wO-BPUq2v_wALYL1bCynpQ,Square 1 Burgers & Bar,4.0,FL,"Restaurants, Desserts, Burgers, Food, Salad, Fast Food",164
h7dpYiNvYFkd_j8yc4OsRg,Pita Pit,4.0,FL,"Fast Food, Restaurants, Sandwiches, Mediterranean, American (New), Food",18
Dm03SLQVf-d9NHGCtLbqUg,Boston Market,2.5,FL,"Restaurants, Chicken Shop, Sandwiches, American (Traditional), Comfort Food",17
h22laRdj9atAVgY3LWkKug,Coral Reef Restaurant,3.5,FL,"Seafood, Restaurants",44
SwVxsdUD3khVMGs84kzdgw,Pho Pasteur,3.5,FL,"Restaurants, Vietnamese",16
i7BTRD6VuEZnkG8UI7eusQ,126 Chinese Restaurant,3.5,FL,"Restaurants, Chinese",148
XSEdq4TnNaiaW8LG30ohNA,Tiger Loves Pizza,4.5,FL,"Pizza, Chicken Wings, Burgers, Restaurants",73
7xjtFqEbovreJ667KaP90A,Foxtail Coffee Express,4.0,FL,"Breakfast & Brunch, Coffee & Tea, Food, Bagels, Restaurants",32
xcbHarqv60yb7LFsy_VNhA,Panda Express,3.0,FL,"Chinese, Fast Food, Restaurants",26
X3PDvwmyBylnkPfXNcz0qw,Amor Em Pedacos Bakery,4.0,FL,"Food, Bakeries, Brazilian, Desserts, Cupcakes, Restaurants",149
H3R80F9BO_EwZjisBpwtkw,KFC,1.5,FL,"Chicken Wings, Restaurants, Fast Food, Chicken Shop",18
9OOUKrHlRtx9q5XQOuPMHg,Dairy Queen Grill & Chill,2.5,FL,"Fast Food, Ice Cream & Frozen Yogurt, Food, Restaurants, Burgers",25
LJ4bC5wI6qChwgc8VtcmyQ,Nine18,4.0,FL,"American (New), Restaurants",29
a_H86-nBVnzSfAtwjDJAkA,Pizza Hut,2.5,FL,"Restaurants, Chicken Wings, Pizza, Italian",22
XNN2vv9c0P5rpgzZhJN3KQ,Lacomka Russian Bakery And Deli,4.0,FL,"Bakeries, Russian, Creperies, Food, Restaurants, Delis",55
MA95GuvTj7TE6hzw80SK8g,Little Caesar's Pizza,2.0,FL,"Pizza, Restaurants",15
PwWhrx_MOZSNT0nU2qNm_Q,David's Club Bar & Grill,3.0,FL,"American (New), Restaurants, American (Traditional), Nightlife, Bars, Gastropubs",92
_OxNsCtiR3JoTtpFYZWVlA,Sabor do Sul Brazilian Steakhouse,3.5,FL,"Restaurants, Buffets, Steakhouses, Brazilian",31
o9hs4E-B6lMugSloQIk1lg,A Slice Of NY Pizza,4.0,FL,"Food, Pizza, Restaurants, Event Planning & Services, Caterers, Desserts",97
LwKXg44P-Vt1yidm-zIo5g,The Juice Bar Of Winter Garden,4.5,FL,"Vegan, Restaurants, Juice Bars & Smoothies, Vegetarian, Food",14
nbD4hcCWGT3VgL0KkQ70Jg,Taj Punjabi,2.5,FL,"Indian, Restaurants, Halal, Pakistani",70
P3zDVLmVyxvTeZoqsu_aOw,Hurricane Grill & Wings,3.5,FL,"American (Traditional), Restaurants, Food, Burgers, Chicken Wings",103
iD5_r7U4_RUsQxO6Am58sw,Arby's,3.5,FL,"Sandwiches, Fast Food, Restaurants, American (Traditional)",25
Bn_dXarq8TnGHm4VIEUVHA,QDOBA Mexican Eats,2.5,FL,"Tex-Mex, Mexican, Restaurants, Fast Food, Event Planning & Services, Caterers",64
sGiYngNDwZhjdNO1dafOLA,Popeyes Louisiana Kitchen,2.5,FL,"Chicken Wings, Restaurants, Fast Food",33
NU25Vv06m_b6YkyB47gr1Q,IHOP,3.5,FL,"Restaurants, Sandwiches, Burgers, American (Traditional), American (New), Breakfast & Brunch",46
bnnJjNzbNf_Fnqf6OJqKAw,Pizza Hut,2.5,FL,"Italian, Restaurants, Chicken Wings, Pizza",40
HEf18-z7MyGPlb_ezY9_4w,My Boricua Kitchen,4.5,FL,"Caribbean, Food Trucks, Food, Puerto Rican, Restaurants",14
8XwXDhfGo93yyLYpcvrwzw,Jason's Deli,3.0,FL,"Salad, Restaurants, Caterers, Delis, Sandwiches, Event Planning & Services",77
8R1frph53MZyQcX0o_InIg,Dunkin',2.5,FL,"Donuts, Restaurants, Coffee & Tea, Food",23
Q-Tm6PrY5LIdaZZLdIx26A,The Flame Broiler,3.5,FL,"Restaurants, American (New)",41
BPjM_vXiMSG8pin8CgCgOQ,A Touch of Basil,4.0,FL,"Restaurants, Pizza",75
ux2UA1LNbKngqq7TzPczRw,Philly Steak & Sub,4.0,FL,"Cheesesteaks, Delis, Sandwiches, Restaurants",22
5K6W5eZKzJNImYVxHG7G4g,Texas de Brazil,4.0,FL,"Steakhouses, Gluten-Free, Buffets, Event Planning & Services, Brazilian, Venues & Event Spaces, Seafood, Restaurants",825
irsgvaNKV3zSLPZHg-MJZw,Sushi Heaven,4.5,FL,"Seafood, Food Court, Restaurants, Sushi Bars, Japanese",64
cN8CORMG4fER6kB5zDBDQQ,Oyishi Japanese Steakhouse,3.5,FL,"Steakhouses, Restaurants, Japanese, Sushi Bars",100
4rvjEnYbFMCXjHLYX2I8vw,Chili's,3.0,FL,"Mexican, Restaurants, American (Traditional), Nightlife, Bars, Tex-Mex, American (New)",104
uN-0LApBLXzIV2b_hvdTww,Pisces Rising,3.5,FL,"American (Traditional), Restaurants, Steakhouses, Seafood",371
U2Hqg6hg76Qq5sVAdaiNyQ,La Madeleine,4.0,FL,"Food, Event Planning & Services, Bakeries, Caterers, Breakfast & Brunch, Cafes, Restaurants, French, Desserts",72
XQ6e8nazO6pnPaMJqTJWtA,Dunkin',2.5,FL,"Fast Food, Donuts, Coffee & Tea, Restaurants, Food",32
f-pyR1MmewAtC1KHdvJOZw,McDonald's,2.0,FL,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food",13
mjPiYLFTxq_vmJHX9nX7ag,Panera Bread,2.5,FL,"Bagels, Breakfast & Brunch, Food, Salad, Delis, Sandwiches, Bakeries, Soup, Restaurants",60
ChjOrjwmuKOCkrbi1jiLUg,Cafe Rio,4.0,FL,"Mexican, Restaurants, Fast Food",179
hzXdmS_RIRQT9TFHk-nIBA,McDonald's,1.5,FL,"Restaurants, Food, Coffee & Tea, Burgers, Fast Food",23
NkYfCBULoKFyk9-eTt_jtQ,George's Hideaway,4.0,FL,"Nightlife, Restaurants, Pool Halls, Dive Bars, Bars, American (Traditional)",16
2QoguwFHc2LEA4lf3-Qylw,KFC,2.0,FL,"Restaurants, Chicken Shop, Fast Food, Chicken Wings",13
2VMQKBtsCrzpVlaFbT36yw,Castello's Pizza,3.0,FL,"Restaurants, Food, Pizza, Food Delivery Services",31
q9hetnjt6QFz6lOj4IrTuQ,Panera Bread,2.5,FL,"Soup, Food, Salad, Restaurants, Bakeries, Bagels, Delis, Sandwiches, Breakfast & Brunch",35
GZg3l9IYCWV5JDL3rlhkTg,Royal Indian Cuisine and Bar,4.0,FL,"Bars, Nightlife, Beer Bar, Indian, Restaurants",43
5GjpLEnQCUd1meRLY2MSyQ,Fresh Kitchen,4.5,FL,"Vegetarian, Gluten-Free, Restaurants, American (New)",29
vQo-1XVKkzcujJbMjdfL2w,El Sazon Latino,4.5,FL,"Restaurants, Mexican",117
LnqoOx4fa8LUxgpRjZHVog,Sal's Market Deli,3.5,FL,"Restaurants, Delis",54
FwC5HIzWW2Aal8UQygWfng,Olive Garden Italian Restaurant,3.5,FL,"Italian, Bars, Salad, Soup, Nightlife, Restaurants, Wine Bars",107
npkypk0H-ihQGMauL3jjFQ,Moe's Southwest Grill,3.0,FL,"Tex-Mex, Restaurants, Mexican",46
a2c2LEBXmFgyCeklauuPsw,Bonchon Orlando,3.5,FL,"Korean, Restaurants, Chicken Wings, Asian Fusion",288
Y6nsNv2tMT3MTYDZ7UN3fw,Boggy Bottom BBQ,4.0,FL,"Steakhouses, Barbeque, American (Traditional), Restaurants",40
JDOlQHjVkTdj9uE4dxUd4w,Juicy & Crab,4.0,FL,"Restaurants, Cajun/Creole, Seafood, Bars, Nightlife, Wine Bars",17
vPWFi0Yn3G0h5Sqa7uE08Q,Toy Story Pizza Planet,3.0,FL,"Restaurants, Pizza",23
vTtMwRX_w-yW2IEV13nAMw,Miwa Hibachi & Sushi Express,4.0,FL,"Ethnic Food, Imported Food, Restaurants, Food, Japanese, Sushi Bars, Specialty Food",78
vyb6_q3OtbXoRwReR45MNQ,Golden Corral Buffet and Grill,3.0,FL,"American (Traditional), Restaurants, Buffets",121
kvHrD9Ifzu5Gr8o48cbeBA,Hooters,2.5,FL,"Restaurants, Nightlife, American (Traditional), American (New), Bars, Sports Bars, Chicken Wings",80
BJDkV7GpKErT9uE2sEUCag,Beef 'O' Brady's,2.5,FL,"Bars, Pubs, Nightlife, American (Traditional), Sports Bars, Restaurants",25
wWyPhdBD6H8HyD-aXlYAuw,Boardwalk Fresh Burgers & Fries,2.5,FL,"American (Traditional), Restaurants, Burgers, Fast Food",43
UK4YvnAQYLIJQvmMb9RKdg,Solaris,3.5,FL,"Restaurants, American (Traditional)",42
_OXfohA-00zmJYdnfFi7Qw,Tijuana Flats,4.5,FL,"Mexican, Restaurants",16
kSTjBjuvqpKU65PwrjzUmg,Garibaldi Mexican Restaurant,3.5,FL,"Restaurants, Mexican",267
_xL7CGDWWteUfGOTngJ2Jg,Liam Fitzpatrick's Irish Restaurant & Pub,3.5,FL,"Pubs, Irish, Nightlife, Bars, Restaurants",195
WCQ9YGdpS97t6wAoRAGhiA,Metro Diner,4.5,FL,"Diners, Restaurants, American (Traditional), Breakfast & Brunch",605
hlqWhdYCwQgMtonU0-EREw,The Parkview,4.5,FL,"Bars, American (New), Wine Bars, Restaurants, Nightlife, Food, Beer, Wine & Spirits, Tapas/Small Plates, Sandwiches, Beer Bar",158
R-pM2e_f5mxIfddcQ9HFbA,Jonae's Island Twist,3.5,FL,"Food, Desserts, Juice Bars & Smoothies, Chicken Wings, Soul Food, American (New), Caribbean, Restaurants",72
s7TOwyWNB9sdaqyz5qGPPg,Palm Tree Grille & Bar,2.5,FL,"Nightlife, Restaurants, American (New), Italian, Bars, Cocktail Bars",35
P_Cmij3L7OcDLVLaBTqx0w,New General,4.5,FL,"Coffee & Tea, Health Markets, Food, Men's Clothing, Women's Clothing, Specialty Food, Cafes, Restaurants, Fashion, Vegan, Breakfast & Brunch, Shopping",70
4ukzzkXyzFO_iu_lMuyT2Q,Oley's Kitchen & BBQ,4.0,FL,"Caribbean, Soul Food, American (New), Barbeque, Restaurants",176
0BGoel6on7yGvojzOqOEAQ,Tiffins Restaurant,4.0,FL,"Desserts, Restaurants, Food, African, Salad, American (New)",436
5Ler8jIXPiQmNx3suyUjBA,Wendy's,3.0,FL,"Hot Dogs, Burgers, Fast Food, Restaurants",13
iZ5aarlpBZlW64xdS1Ck1A,Belle Isle Bayou,3.0,FL,"Cajun/Creole, Food, Restaurants",50
JQ0H5SC0bHrprCaOpgQ5qw,Hardee's,3.0,FL,"Fast Food, Burgers, Restaurants",12
ZP0ciPjCVNz4aRPmxvCVDQ,Sweet Tomatoes,3.5,FL,"Buffets, Vegetarian, Restaurants, Salad, Soup",165
wRIzFZI6e5aHY3Q2Z-Mdpw,Dunkin',2.5,FL,"Food, Coffee & Tea, Restaurants, Donuts",23
p3dR8xcFxGgjMI3u4bQSpg,Panda Express,3.0,FL,"Fast Food, Restaurants, Chinese",30
EaZlyWhT0MawKf6DOyh2HA,Jersey Mike's Subs,3.0,FL,"Fast Food, Delis, Sandwiches, Restaurants",26
fdPVA0QmidV1KxO-c_CY8Q,Camila's Restaurant,3.5,FL,"Restaurants, Brazilian",107
nOBDayqXRcUIGAIjEBXnXQ,Keke's Breakfast Cafe,4.0,FL,"American (Traditional), Breakfast & Brunch, Restaurants",93
ADQKSy5bTaiaNmoQtRMKxw,Chianti's Pizza & Pasta,4.0,FL,"Italian, Restaurants, Pizza",185
5JT7wa6_RtDTIAu_cA4XPA,Dunkin',2.0,FL,"Sandwiches, Food, Coffee & Tea, Fast Food, Cafes, Ice Cream & Frozen Yogurt, Restaurants, Donuts",35
Qd_jDaxOhjWE72129J5dKg,House of Kabob,3.0,FL,"Restaurants, Middle Eastern",16
uC6o9LwG3ejw4RTJjMtFVg,Peach Valley CafÃ¨,4.0,FL,"Comfort Food, Diners, Breakfast & Brunch, American (Traditional), Cafes, Automotive, Restaurants",296
H674IPLV1VTVQoytkzHShQ,Dunkin',2.0,FL,"Food, Donuts, Coffee & Tea, Restaurants",47
DBRQ65KuwBgCHQjq90ABww,Kiko's Pizza & Grill,4.5,FL,"Italian, Restaurants, Pizza",27
y4rwAnOeqpoEg1RIb-24kg,Luigi's New York Pizzeria,3.0,FL,"Italian, Pizza, Restaurants",24
RdHZAcsilwT61oxFtkZYCw,Pizza Hut,3.0,FL,"Chicken Wings, Pizza, Food, Food Delivery Services, Italian, Restaurants",32
SwafLjsIK8X4F6md2n6PRw,Waldorf Astoria,4.0,FL,"Restaurants, Breakfast & Brunch, Hotels & Travel, Event Planning & Services, Brasseries, Hotels",328
mSo-QZ-soa01QzowFHS__Q,McDonald's,1.5,FL,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food",19
S0QEoRla89uZyI1BCkqtxw,Valkyrie Doughnuts,4.0,FL,"Ice Cream & Frozen Yogurt, Vegan, Restaurants, Food, Donuts, Bakeries",272
